0414;4;CAMISA M/C;0;0,00;0,00;N;N;N;1;1;2002-01-28 19:56:35.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0415;4;PARKA;0;0,00;0,00;N;N;N;1;1;2001-08-04 14:27:12.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0416;4;CHAQUETON;0;0,00;0,00;N;N;N;1;1;2002-01-28 19:56:10.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0417;4;CTA.CRO M/C;0;0,00;0,00;N;N;N;1;1;2003-02-17 20:25:00.000;2003-02-18 14:23:04.000;12632256;NULL;NULL;S;;NULL;NULL
0418;4;POLO M/C;0;0,01;0,00;N;N;N;1;1;2014-01-16 20:41:45.000;NULL;12632256;0;;NULL;;0,00;0,00
0422;4;PANT.CRO CHINO;0;0,00;0,00;N;N;N;1;1;2001-08-27 13:59:07.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
05;1;VAQUEROS;0;0,00;0,00;N;N;N;1;1;2001-08-01 20:12:52.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0501;4;VAQUERO SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-06 20:32:40.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0502;4;VAQUERO CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-06 20:31:48.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0503;4;CAMISA VAQUERA SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-21 17:37:01.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0504;4;CAMISA VAQUERA CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-21 17:37:14.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0506;4;CAZADORA VAQUERA CRO.;0;0,00;0,00;N;N;N;1;1;2003-01-28 19:09:00.000;2003-01-28 20:37:31.000;12632256;NULL;NULL;S;;NULL;NULL
0507;4;VAQUERO COLOR SRA.;0;0,00;0,00;N;N;N;1;1;2001-08-06 20:33:25.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0508;4;VAQUERO COLOR CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-06 20:33:41.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0512;4;CAZADORA VAQUERA SRA.;0;0,00;0,00;N;N;N;1;1;2002-01-28 20:20:01.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0515;4;FALDA VAQUERA;0;0,00;0,00;N;N;N;1;1;2001-08-28 13:56:39.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0516;4;VESTIDO VAQUERO;0;0,00;0,00;N;N;N;1;1;2002-02-05 20:09:46.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
07;2;LENCERIA;0;0,00;0,00;N;N;N;1;1;2001-08-01 20:15:00.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0701;4;PIJAMA CRO.;0;0,00;0,00;N;N;N;1;1;2001-08-08 20:16:46.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
0703;4;BATA SRA.;0;0,00;0,00;N;N;N;1;1;2001-11-26 19:39:23.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
09;1;PIEL;0;0,00;0,00;N;N;N;1;1;2001-08-01 20:12:55.000;2002-05-07 14:07:06.000;12632256;NULL;NULL;S;;NULL;NULL
